model,dataset,layer,target,within_r2_natural,within_r2_balanced
base,TriviaMC,20,cross_stated_confidence_to_is_correct,0.6875,
base,TriviaMC,21,cross_stated_confidence_to_is_correct,0.685,
base,TriviaMC,22,cross_stated_confidence_to_is_correct,0.6775,
base,TriviaMC,23,cross_stated_confidence_to_is_correct,0.675,
base,TriviaMC,24,cross_stated_confidence_to_is_correct,0.6775,
base,TriviaMC,25,cross_stated_confidence_to_is_correct,0.675,
base,TriviaMC,26,cross_stated_confidence_to_is_correct,0.6825,
base,TriviaMC,27,cross_stated_confidence_to_is_correct,0.6725,
base,TriviaMC,28,cross_stated_confidence_to_is_correct,0.68,
base,TriviaMC,29,cross_stated_confidence_to_is_correct,0.69,
base,TriviaMC,30,cross_stated_confidence_to_is_correct,0.69,
base,TriviaMC,31,cross_stated_confidence_to_is_correct,0.6925,
base,TriviaMC,0,cross_is_correct_to_margin_logit,-0.835136474289794,
base,TriviaMC,1,cross_is_correct_to_margin_logit,-0.8201479154798959,
base,TriviaMC,2,cross_is_correct_to_margin_logit,-0.8271092955728461,
base,TriviaMC,3,cross_is_correct_to_margin_logit,-0.8193516291516216,
base,TriviaMC,4,cross_is_correct_to_margin_logit,-0.7834850553423212,
base,TriviaMC,5,cross_is_correct_to_margin_logit,-0.7763062278289576,
base,TriviaMC,6,cross_is_correct_to_margin_logit,-0.7490762980417072,
base,TriviaMC,7,cross_is_correct_to_margin_logit,-0.7793994939503301,
base,TriviaMC,8,cross_is_correct_to_margin_logit,-0.774450268156134,
base,TriviaMC,9,cross_is_correct_to_margin_logit,-0.7509965731487374,
base,TriviaMC,10,cross_is_correct_to_margin_logit,-0.7684413690173886,
base,TriviaMC,11,cross_is_correct_to_margin_logit,-0.7600282976952002,
base,TriviaMC,12,cross_is_correct_to_margin_logit,-0.7390185891876602,
base,TriviaMC,13,cross_is_correct_to_margin_logit,-0.7135068002856473,
base,TriviaMC,14,cross_is_correct_to_margin_logit,-0.6831131636633692,
base,TriviaMC,15,cross_is_correct_to_margin_logit,-0.6834224902755064,
base,TriviaMC,16,cross_is_correct_to_margin_logit,-0.688567725012047,
base,TriviaMC,17,cross_is_correct_to_margin_logit,-0.6821851838269575,
base,TriviaMC,18,cross_is_correct_to_margin_logit,-0.670338893374018,
base,TriviaMC,19,cross_is_correct_to_margin_logit,-0.6716925801320839,
base,TriviaMC,20,cross_is_correct_to_margin_logit,-0.6685503117751255,
base,TriviaMC,21,cross_is_correct_to_margin_logit,-0.6727583787560816,
base,TriviaMC,22,cross_is_correct_to_margin_logit,-0.6730646427284948,
base,TriviaMC,23,cross_is_correct_to_margin_logit,-0.673628168437735,
base,TriviaMC,24,cross_is_correct_to_margin_logit,-0.6691138374843655,
base,TriviaMC,25,cross_is_correct_to_margin_logit,-0.6738486784978723,
base,TriviaMC,26,cross_is_correct_to_margin_logit,-0.6738915554540101,
base,TriviaMC,27,cross_is_correct_to_margin_logit,-0.6666545377858881,
base,TriviaMC,28,cross_is_correct_to_margin_logit,-0.6736465442760797,
base,TriviaMC,29,cross_is_correct_to_margin_logit,-0.6743877030893195,
base,TriviaMC,30,cross_is_correct_to_margin_logit,-0.684368845950263,
base,TriviaMC,31,cross_is_correct_to_margin_logit,-0.6828344634484733,
base,TriviaMC,0,cross_is_correct_to_entropy,-1.0934650020411407,
base,TriviaMC,1,cross_is_correct_to_entropy,-1.2182396102592752,
base,TriviaMC,2,cross_is_correct_to_entropy,-1.298444975915999,
base,TriviaMC,3,cross_is_correct_to_entropy,-1.3557588573089108,
base,TriviaMC,4,cross_is_correct_to_entropy,-1.3730280407969953,
base,TriviaMC,5,cross_is_correct_to_entropy,-1.3518306798480877,
base,TriviaMC,6,cross_is_correct_to_entropy,-1.4136116371603111,
base,TriviaMC,7,cross_is_correct_to_entropy,-1.4455336280318254,
base,TriviaMC,8,cross_is_correct_to_entropy,-1.4743588454499932,
base,TriviaMC,9,cross_is_correct_to_entropy,-1.5254385732835294,
base,TriviaMC,10,cross_is_correct_to_entropy,-1.5561193082548077,
base,TriviaMC,11,cross_is_correct_to_entropy,-1.5994194208577852,
base,TriviaMC,12,cross_is_correct_to_entropy,-1.834043283563803,
base,TriviaMC,13,cross_is_correct_to_entropy,-2.0044119361373327,
base,TriviaMC,14,cross_is_correct_to_entropy,-2.2356072896850336,
base,TriviaMC,15,cross_is_correct_to_entropy,-2.1615875560789712,
base,TriviaMC,16,cross_is_correct_to_entropy,-2.168149315853213,
base,TriviaMC,17,cross_is_correct_to_entropy,-2.1966138911356876,
base,TriviaMC,18,cross_is_correct_to_entropy,-2.26488537451787,
base,TriviaMC,19,cross_is_correct_to_entropy,-2.195526458741802,
base,TriviaMC,20,cross_is_correct_to_entropy,-2.3145686464481194,
base,TriviaMC,21,cross_is_correct_to_entropy,-2.233099312695592,
base,TriviaMC,22,cross_is_correct_to_entropy,-2.239656942979731,
base,TriviaMC,23,cross_is_correct_to_entropy,-2.2790192426449773,
base,TriviaMC,24,cross_is_correct_to_entropy,-2.334125911577642,
base,TriviaMC,25,cross_is_correct_to_entropy,-2.344475790273368,
base,TriviaMC,26,cross_is_correct_to_entropy,-2.359987531598297,
base,TriviaMC,27,cross_is_correct_to_entropy,-2.35386212127831,
base,TriviaMC,28,cross_is_correct_to_entropy,-2.3770037838175506,
base,TriviaMC,29,cross_is_correct_to_entropy,-2.3540025239418245,
base,TriviaMC,30,cross_is_correct_to_entropy,-2.353289498650644,
base,TriviaMC,31,cross_is_correct_to_entropy,-2.258824659542836,
base,TriviaMC,0,cross_is_correct_to_stated_confidence,-186.48028571755503,
base,TriviaMC,1,cross_is_correct_to_stated_confidence,-191.77603985502657,
base,TriviaMC,2,cross_is_correct_to_stated_confidence,-194.2880922149541,
base,TriviaMC,3,cross_is_correct_to_stated_confidence,-194.41154358150567,
base,TriviaMC,4,cross_is_correct_to_stated_confidence,-186.286368275061,
base,TriviaMC,5,cross_is_correct_to_stated_confidence,-184.25910493911928,
base,TriviaMC,6,cross_is_correct_to_stated_confidence,-179.7710231858289,
base,TriviaMC,7,cross_is_correct_to_stated_confidence,-187.6283961205528,
base,TriviaMC,8,cross_is_correct_to_stated_confidence,-187.71167899520697,
base,TriviaMC,9,cross_is_correct_to_stated_confidence,-185.27687809345818,
base,TriviaMC,10,cross_is_correct_to_stated_confidence,-191.05337079430873,
base,TriviaMC,11,cross_is_correct_to_stated_confidence,-190.26335078211716,
base,TriviaMC,12,cross_is_correct_to_stated_confidence,-197.53893064449443,
base,TriviaMC,13,cross_is_correct_to_stated_confidence,-199.80910928981996,
base,TriviaMC,14,cross_is_correct_to_stated_confidence,-205.8925668648215,
base,TriviaMC,15,cross_is_correct_to_stated_confidence,-202.5016896981463,
base,TriviaMC,16,cross_is_correct_to_stated_confidence,-204.4173812105192,
base,TriviaMC,17,cross_is_correct_to_stated_confidence,-204.70505580627955,
base,TriviaMC,18,cross_is_correct_to_stated_confidence,-203.703548893546,
base,TriviaMC,19,cross_is_correct_to_stated_confidence,-200.8518018299294,
base,TriviaMC,20,cross_is_correct_to_stated_confidence,-206.09514389139835,
base,TriviaMC,21,cross_is_correct_to_stated_confidence,-203.20514235376123,
base,TriviaMC,22,cross_is_correct_to_stated_confidence,-203.505495166156,
base,TriviaMC,23,cross_is_correct_to_stated_confidence,-204.4475741459002,
base,TriviaMC,24,cross_is_correct_to_stated_confidence,-206.13710466195715,
base,TriviaMC,25,cross_is_correct_to_stated_confidence,-207.73843530227526,
base,TriviaMC,26,cross_is_correct_to_stated_confidence,-209.0221686403105,
base,TriviaMC,27,cross_is_correct_to_stated_confidence,-207.08633628501906,
base,TriviaMC,28,cross_is_correct_to_stated_confidence,-210.25720567299135,
base,TriviaMC,29,cross_is_correct_to_stated_confidence,-209.65883501378258,
base,TriviaMC,30,cross_is_correct_to_stated_confidence,-212.2803711158547,
base,TriviaMC,31,cross_is_correct_to_stated_confidence,-206.78922510432446,
instruct,SimpleMC,0,cross_margin_logit_to_entropy,-1.8958320102993071,
instruct,SimpleMC,1,cross_margin_logit_to_entropy,-2.2152295933382415,
instruct,SimpleMC,2,cross_margin_logit_to_entropy,-2.411425069685473,
instruct,SimpleMC,3,cross_margin_logit_to_entropy,-2.568338762266748,
instruct,SimpleMC,4,cross_margin_logit_to_entropy,-2.5990810126678143,
instruct,SimpleMC,5,cross_margin_logit_to_entropy,-2.534053202817854,
instruct,SimpleMC,6,cross_margin_logit_to_entropy,-2.632428638255996,
instruct,SimpleMC,7,cross_margin_logit_to_entropy,-2.8345996621839866,
instruct,SimpleMC,8,cross_margin_logit_to_entropy,-2.9129846812941627,
instruct,SimpleMC,9,cross_margin_logit_to_entropy,-2.8681784724319446,
instruct,SimpleMC,10,cross_margin_logit_to_entropy,-3.061317872281238,
instruct,SimpleMC,11,cross_margin_logit_to_entropy,-3.205512751038449,
instruct,SimpleMC,12,cross_margin_logit_to_entropy,-4.461140162319679,
instruct,SimpleMC,13,cross_margin_logit_to_entropy,-6.5000314127466465,
instruct,SimpleMC,14,cross_margin_logit_to_entropy,-10.123201362080875,
instruct,SimpleMC,15,cross_margin_logit_to_entropy,-9.630178668819683,
instruct,SimpleMC,16,cross_margin_logit_to_entropy,-10.46153004218303,
instruct,SimpleMC,17,cross_margin_logit_to_entropy,-13.699453860056586,
instruct,SimpleMC,18,cross_margin_logit_to_entropy,-14.329146771009281,
instruct,SimpleMC,19,cross_margin_logit_to_entropy,-14.648741845487534,
instruct,SimpleMC,20,cross_margin_logit_to_entropy,-14.939015167750908,
instruct,SimpleMC,21,cross_margin_logit_to_entropy,-14.914883272627772,
instruct,SimpleMC,22,cross_margin_logit_to_entropy,-15.02629339782181,
instruct,SimpleMC,23,cross_margin_logit_to_entropy,-14.68711394632152,
instruct,SimpleMC,24,cross_margin_logit_to_entropy,-14.804669890050745,
instruct,SimpleMC,25,cross_margin_logit_to_entropy,-14.745354541283444,
instruct,SimpleMC,26,cross_margin_logit_to_entropy,-14.555029622682621,
instruct,SimpleMC,27,cross_margin_logit_to_entropy,-14.735728160674467,
instruct,SimpleMC,28,cross_margin_logit_to_entropy,-14.459738633205625,
instruct,SimpleMC,29,cross_margin_logit_to_entropy,-14.434329943677202,
instruct,SimpleMC,30,cross_margin_logit_to_entropy,-14.490928506545224,
instruct,SimpleMC,31,cross_margin_logit_to_entropy,-14.106636431836128,
instruct,SimpleMC,0,cross_margin_logit_to_stated_confidence,-22.150153951206452,
instruct,SimpleMC,1,cross_margin_logit_to_stated_confidence,-22.736672989059663,
instruct,SimpleMC,2,cross_margin_logit_to_stated_confidence,-23.089879237182302,
instruct,SimpleMC,3,cross_margin_logit_to_stated_confidence,-23.308203632070686,
instruct,SimpleMC,4,cross_margin_logit_to_stated_confidence,-23.529869133855744,
instruct,SimpleMC,5,cross_margin_logit_to_stated_confidence,-23.31709923269631,
instruct,SimpleMC,6,cross_margin_logit_to_stated_confidence,-23.698458986162844,
instruct,SimpleMC,7,cross_margin_logit_to_stated_confidence,-23.77557681684436,
instruct,SimpleMC,8,cross_margin_logit_to_stated_confidence,-23.922511620655783,
instruct,SimpleMC,9,cross_margin_logit_to_stated_confidence,-23.87876651820265,
instruct,SimpleMC,10,cross_margin_logit_to_stated_confidence,-23.902705572381684,
instruct,SimpleMC,11,cross_margin_logit_to_stated_confidence,-24.056225605244677,
instruct,SimpleMC,12,cross_margin_logit_to_stated_confidence,-25.69201996280144,
instruct,SimpleMC,13,cross_margin_logit_to_stated_confidence,-28.245928600211172,
instruct,SimpleMC,14,cross_margin_logit_to_stated_confidence,-33.93943628921712,
instruct,SimpleMC,15,cross_margin_logit_to_stated_confidence,-32.494248189764825,
instruct,SimpleMC,16,cross_margin_logit_to_stated_confidence,-33.98665680087756,
instruct,SimpleMC,17,cross_margin_logit_to_stated_confidence,-38.93827303562096,
instruct,SimpleMC,18,cross_margin_logit_to_stated_confidence,-40.307034239926864,
instruct,SimpleMC,19,cross_margin_logit_to_stated_confidence,-40.81732899934368,
instruct,SimpleMC,20,cross_margin_logit_to_stated_confidence,-41.40445158540065,
instruct,SimpleMC,21,cross_margin_logit_to_stated_confidence,-41.23543103682566,
instruct,SimpleMC,22,cross_margin_logit_to_stated_confidence,-41.64417549720528,
instruct,SimpleMC,23,cross_margin_logit_to_stated_confidence,-41.090828297851154,
instruct,SimpleMC,24,cross_margin_logit_to_stated_confidence,-41.131484771461494,
instruct,SimpleMC,25,cross_margin_logit_to_stated_confidence,-41.12872446466389,
instruct,SimpleMC,26,cross_margin_logit_to_stated_confidence,-40.60582831693586,
instruct,SimpleMC,27,cross_margin_logit_to_stated_confidence,-40.94401591810988,
instruct,SimpleMC,28,cross_margin_logit_to_stated_confidence,-40.4850592967409,
instruct,SimpleMC,29,cross_margin_logit_to_stated_confidence,-40.31656370480592,
instruct,SimpleMC,30,cross_margin_logit_to_stated_confidence,-40.36901746671028,
instruct,SimpleMC,31,cross_margin_logit_to_stated_confidence,-40.02472455546537,
instruct,SimpleMC,0,cross_margin_logit_to_is_correct,0.504,
instruct,SimpleMC,1,cross_margin_logit_to_is_correct,0.516,
instruct,SimpleMC,2,cross_margin_logit_to_is_correct,0.516,
instruct,SimpleMC,3,cross_margin_logit_to_is_correct,0.5,
instruct,SimpleMC,4,cross_margin_logit_to_is_correct,0.504,
instruct,SimpleMC,5,cross_margin_logit_to_is_correct,0.508,
instruct,SimpleMC,6,cross_margin_logit_to_is_correct,0.508,
instruct,SimpleMC,7,cross_margin_logit_to_is_correct,0.5,
instruct,SimpleMC,8,cross_margin_logit_to_is_correct,0.508,
instruct,SimpleMC,9,cross_margin_logit_to_is_correct,0.516,
instruct,SimpleMC,10,cross_margin_logit_to_is_correct,0.508,
instruct,SimpleMC,11,cross_margin_logit_to_is_correct,0.504,
instruct,SimpleMC,12,cross_margin_logit_to_is_correct,0.504,
instruct,SimpleMC,13,cross_margin_logit_to_is_correct,0.504,
instruct,SimpleMC,14,cross_margin_logit_to_is_correct,0.5,
instruct,SimpleMC,15,cross_margin_logit_to_is_correct,0.5,
instruct,SimpleMC,16,cross_margin_logit_to_is_correct,0.52,
instruct,SimpleMC,17,cross_margin_logit_to_is_correct,0.508,
instruct,SimpleMC,18,cross_margin_logit_to_is_correct,0.5,
instruct,SimpleMC,19,cross_margin_logit_to_is_correct,0.504,
instruct,SimpleMC,20,cross_margin_logit_to_is_correct,0.516,
instruct,SimpleMC,21,cross_margin_logit_to_is_correct,0.504,
instruct,SimpleMC,22,cross_margin_logit_to_is_correct,0.5,
instruct,SimpleMC,23,cross_margin_logit_to_is_correct,0.504,
instruct,SimpleMC,24,cross_margin_logit_to_is_correct,0.504,
instruct,SimpleMC,25,cross_margin_logit_to_is_correct,0.512,
instruct,SimpleMC,26,cross_margin_logit_to_is_correct,0.504,
instruct,SimpleMC,27,cross_margin_logit_to_is_correct,0.504,
instruct,SimpleMC,28,cross_margin_logit_to_is_correct,0.516,
instruct,SimpleMC,29,cross_margin_logit_to_is_correct,0.516,
instruct,SimpleMC,30,cross_margin_logit_to_is_correct,0.524,
instruct,SimpleMC,31,cross_margin_logit_to_is_correct,0.508,
instruct,SimpleMC,0,cross_entropy_to_margin_logit,-0.07380406211075807,
instruct,SimpleMC,1,cross_entropy_to_margin_logit,-0.0837098074480549,
instruct,SimpleMC,2,cross_entropy_to_margin_logit,-0.09046284755623768,
instruct,SimpleMC,3,cross_entropy_to_margin_logit,-0.09352673984431226,
instruct,SimpleMC,4,cross_entropy_to_margin_logit,-0.09339381751887221,
instruct,SimpleMC,5,cross_entropy_to_margin_logit,-0.09398605249573877,
instruct,SimpleMC,6,cross_entropy_to_margin_logit,-0.09680869769518785,
instruct,SimpleMC,7,cross_entropy_to_margin_logit,-0.11180028496241867,
instruct,SimpleMC,8,cross_entropy_to_margin_logit,-0.1103991356897236,
instruct,SimpleMC,9,cross_entropy_to_margin_logit,-0.11006548650606707,
instruct,SimpleMC,10,cross_entropy_to_margin_logit,-0.11625203457020561,
instruct,SimpleMC,11,cross_entropy_to_margin_logit,-0.1251000419724002,
instruct,SimpleMC,12,cross_entropy_to_margin_logit,-0.18615790032828783,
instruct,SimpleMC,13,cross_entropy_to_margin_logit,-0.26562845456104855,
instruct,SimpleMC,14,cross_entropy_to_margin_logit,-0.40959504331913865,
instruct,SimpleMC,15,cross_entropy_to_margin_logit,-0.4094958772046742,
instruct,SimpleMC,16,cross_entropy_to_margin_logit,-0.43164875828642746,
instruct,SimpleMC,17,cross_entropy_to_margin_logit,-0.5358060230450339,
instruct,SimpleMC,18,cross_entropy_to_margin_logit,-0.5569235757495039,
instruct,SimpleMC,19,cross_entropy_to_margin_logit,-0.567684897449845,
instruct,SimpleMC,20,cross_entropy_to_margin_logit,-0.5728725815883389,
instruct,SimpleMC,21,cross_entropy_to_margin_logit,-0.5735943812730318,
instruct,SimpleMC,22,cross_entropy_to_margin_logit,-0.5688808637473834,
instruct,SimpleMC,23,cross_entropy_to_margin_logit,-0.5647434802629905,
instruct,SimpleMC,24,cross_entropy_to_margin_logit,-0.5713470890563546,
instruct,SimpleMC,25,cross_entropy_to_margin_logit,-0.5700627962357703,
instruct,SimpleMC,26,cross_entropy_to_margin_logit,-0.5681839686696455,
instruct,SimpleMC,27,cross_entropy_to_margin_logit,-0.5665038943239946,
instruct,SimpleMC,28,cross_entropy_to_margin_logit,-0.5641065675459573,
instruct,SimpleMC,29,cross_entropy_to_margin_logit,-0.567259554567439,
instruct,SimpleMC,30,cross_entropy_to_margin_logit,-0.5665303613028623,
instruct,SimpleMC,31,cross_entropy_to_margin_logit,-0.5586765232064883,
instruct,SimpleMC,0,cross_entropy_to_stated_confidence,-14.416173475657772,
instruct,SimpleMC,1,cross_entropy_to_stated_confidence,-14.482371961850498,
instruct,SimpleMC,2,cross_entropy_to_stated_confidence,-14.484258415895725,
instruct,SimpleMC,3,cross_entropy_to_stated_confidence,-14.535306992488698,
instruct,SimpleMC,4,cross_entropy_to_stated_confidence,-14.486384584911614,
instruct,SimpleMC,5,cross_entropy_to_stated_confidence,-14.460632290183801,
instruct,SimpleMC,6,cross_entropy_to_stated_confidence,-14.433464369944652,
instruct,SimpleMC,7,cross_entropy_to_stated_confidence,-14.554376309513335,
instruct,SimpleMC,8,cross_entropy_to_stated_confidence,-14.508175993908516,
instruct,SimpleMC,9,cross_entropy_to_stated_confidence,-14.565997958785623,
instruct,SimpleMC,10,cross_entropy_to_stated_confidence,-14.59794883969278,
instruct,SimpleMC,11,cross_entropy_to_stated_confidence,-14.70443800807167,
instruct,SimpleMC,12,cross_entropy_to_stated_confidence,-15.139525704444598,
instruct,SimpleMC,13,cross_entropy_to_stated_confidence,-15.557439463856028,
instruct,SimpleMC,14,cross_entropy_to_stated_confidence,-16.32430367540743,
instruct,SimpleMC,15,cross_entropy_to_stated_confidence,-16.325204353532197,
instruct,SimpleMC,16,cross_entropy_to_stated_confidence,-16.43773259625462,
instruct,SimpleMC,17,cross_entropy_to_stated_confidence,-16.949272192993412,
instruct,SimpleMC,18,cross_entropy_to_stated_confidence,-16.90155619113474,
instruct,SimpleMC,19,cross_entropy_to_stated_confidence,-16.93975299832765,
instruct,SimpleMC,20,cross_entropy_to_stated_confidence,-16.95558884574246,
instruct,SimpleMC,21,cross_entropy_to_stated_confidence,-16.99268452857064,
instruct,SimpleMC,22,cross_entropy_to_stated_confidence,-16.95293669624212,
instruct,SimpleMC,23,cross_entropy_to_stated_confidence,-16.91109110290099,
instruct,SimpleMC,24,cross_entropy_to_stated_confidence,-16.97513716004307,
instruct,SimpleMC,25,cross_entropy_to_stated_confidence,-16.947105370505586,
instruct,SimpleMC,26,cross_entropy_to_stated_confidence,-16.963524719708644,
instruct,SimpleMC,27,cross_entropy_to_stated_confidence,-16.984500310661733,
instruct,SimpleMC,28,cross_entropy_to_stated_confidence,-16.956733063713852,
